,Modelflow,Obsflow,Error,NWM_min,NWM_max,ML_1min,ML_1max
635,100.8349977,148.9466152,38.58579725,97.37999782,105.6299976,62.2492005,139.420795
636,98.3618728,157.4416693,37.65376225,92.72999793,105.2399976,60.70811055,136.0156351
637,105.3112476,122.6119475,40.25421485,101.2399977,114.7699974,65.05703279,145.5654625
638,108.7299976,127.70898,41.49451539,100.5899978,125.4499972,67.23548218,150.224513
639,109.2249976,167.3525658,41.67472795,104.3399977,122.4099973,67.55026961,150.8997255
640,108.8893726,183.776337,41.55250475,105.2999976,112.7299975,67.33686782,150.4418773
641,130.0399971,168.7684081,64.31600481,114.2699974,141.5299968,65.72399228,194.3560019
642,137.3249969,204.1644669,72.45455086,129.4499971,143.5999968,64.87044607,209.7795478
643,137.0774969,243.8080527,72.17591405,130.6899971,142.2299968,64.90158289,209.253411
644,132.048122,182.0773262,66.39728129,128.4499971,134.559997,65.65084076,198.4454033
645,133.389372,308.6536323,67.94446617,127.8699971,152.3799966,65.44490584,201.3338382
646,149.7306217,455.9012367,87.82943547,143.5499968,164.3899963,61.90118619,237.5600571
647,148.9593717,447.4061826,86.98212594,143.5699968,161.7099964,61.97724573,235.9414976
648,149.3924967,390.7724886,87.45801568,141.0899968,165.5099963,61.93448098,236.8505123
649,144.7387468,325.6437405,82.25856364,137.2099969,166.2099963,62.48018313,226.9973104
650,145.5843717,311.485317,83.20799202,137.3399969,168.6999962,62.37637973,228.7923638
651,143.9924968,213.5090264,81.41862959,133.209997,158.8799964,62.57386719,225.4111264
652,146.5118717,163.9545441,84.24932599,131.4999971,183.0199959,62.26254573,230.7611977
653,143.5518718,202.4654561,80.92262179,128.7099971,177.039996,62.62925,224.4744936
654,138.1981219,190.8555488,73.77350718,131.2899971,147.9199967,64.42461473,211.9716291
655,165.9449963,201.3327822,105.2698517,135.019997,194.5999957,60.67514461,271.214848
656,192.3224957,396.435858,133.0709785,183.6999959,207.3999954,59.25151718,325.3934742
657,187.3262458,433.2477591,127.2480381,176.879996,216.5799952,60.07820776,314.5742839
658,186.7024958,314.3170017,126.5045404,177.429996,225.169995,60.19795538,313.2070363
659,188.8487458,193.1208965,129.0626937,175.2099961,215.4199952,59.78605206,317.9114395
660,193.7106207,224.2694282,134.4073796,174.4899961,284.4299936,59.30324104,328.1180003
661,186.8381208,261.3644978,126.6661841,166.6599963,244.4799945,60.17193676,313.5043049
662,178.416246,252.8694437,118.0446881,160.7199964,212.8099952,60.37155791,296.4609341
663,187.5262458,175.5644514,127.4863291,158.5399965,221.969995,60.03991673,315.0125749
664,190.2706207,178.962473,130.7437682,160.6399964,242.6099946,59.52685253,321.014389
665,195.5974956,253.1526122,136.2239134,165.4799963,229.9599949,59.3735822,331.8214091
666,217.7643701,244.6575581,142.054956,211.8099953,227.6599949,75.70941417,359.8193261
667,219.3737451,214.9248687,142.0201898,210.3199953,231.3399948,77.35355533,361.3939349
668,228.6443699,203.031793,142.4300224,206.9099954,256.0599943,86.21434753,371.0743922
669,231.3512448,197.3684236,142.3969424,205.6499954,288.9399935,88.95430245,373.7481872
670,218.5699951,195.9525812,142.038272,76.32999829,260.3699942,76.53172309,360.6082671
671,181.4449959,199.0674344,121.0744196,73.14999836,246.6799945,60.37057633,302.5194156
672,198.2418706,124.5941268,138.3163011,185.7199958,213.6999952,59.92556946,336.5581717
673,196.6499956,131.3901701,137.2362596,184.1799959,210.8599953,59.41373602,333.8862552
674,210.1512453,158.2911747,141.6399413,205.6799954,220.7099951,68.51130397,351.7911866
675,209.3031203,151.7782999,141.5813899,199.7799955,218.3399951,67.72173042,350.8845102
676,208.4256203,153.4773107,141.5207821,199.5299955,221.549995,66.90483823,349.9464025
677,204.1468704,154.6099846,141.2114781,194.6799956,215.8599952,62.93539232,345.3583486
678,196.9237456,131.3901701,137.4995011,189.9799958,210.0399953,59.42424449,334.4232467
679,187.0856208,97.69312215,126.9611621,179.499996,193.7999957,60.12445873,314.0467829
680,180.700621,106.4713447,120.3298116,176.4499961,187.5799958,60.37080939,301.0304325
681,178.176871,158.0080063,117.8051633,171.4499962,183.9099959,60.37170775,295.9820343
682,174.8906211,156.3089954,114.5120737,167.9299962,187.2399958,60.3785474,289.4026948
683,171.8518712,119.7802628,111.4215904,165.6199963,177.949996,60.43028071,283.2734616
684,169.3874962,90.89707887,108.899259,163.8899963,178.109996,60.48823724,278.2867552
685,171.1537462,92.87925816,110.7115978,161.0599964,230.0199949,60.44214837,281.865344
686,171.7731212,90.89707887,111.3414815,162.0299964,208.9399953,60.43163965,283.1146027
687,171.0362462,88.34856264,110.5920821,154.4599965,203.0499955,60.44416403,281.6283283
688,184.2362459,168.7684081,123.8722485,159.6499964,252.9299943,60.36399735,308.1084944
689,192.8518707,286.0001547,133.5806268,159.6699964,227.8999949,59.27124384,326.4324975
690,181.8281209,288.8318394,121.4576292,156.7999965,212.8199952,60.37049173,303.2857501
691,166.1568713,302.9902629,105.4969972,154.4899965,186.9999958,60.65987405,271.6538685
692,177.358121,275.2397528,116.9851142,152.4799966,205.3399954,60.37300682,294.3432353
693,182.8131209,164.8040495,122.4448466,166.2299963,221.879995,60.36827428,305.2579675
694,165.6218713,168.7684081,104.9234647,154.5099965,186.1999958,60.69840664,270.545336
695,170.3231212,206.1466462,109.8618275,154.9399965,185.3099959,60.4612937,280.1849487
696,164.0393713,182.3604947,103.2056087,146.2799967,192.9199957,60.83376261,267.2449801
697,168.4699962,148.9466152,107.9547247,136.289997,199.2999955,60.51527151,276.424721
698,187.5168708,142.1505719,127.4751836,156.3299965,215.5099952,60.0416872,314.9920544
699,190.3406207,140.7347296,130.8233768,180.829996,205.3599954,59.51724397,321.1639975
700,188.3937458,136.4872025,128.5203767,175.9899961,205.3999954,59.87336911,316.9141225
701,202.0724955,152.9109738,140.3510147,175.5899961,241.7499946,61.72148075,342.4235102
702,211.8362453,158.5743432,141.7563862,189.5499958,228.3599949,70.0798591,353.5926314
703,190.3212457,157.7248378,130.8013463,171.7599962,206.8299954,59.51989944,321.122592
704,211.1649953,174.714946,141.7099673,173.8099961,233.8399948,69.45502802,352.8749625
705,195.9718706,221.720912,136.58427,174.7699961,221.479995,59.38760062,332.5561406
706,204.2749954,288.8318394,141.2211841,168.2499962,238.6799947,63.0538113,345.4961796
707,196.8968706,294.4952088,137.4736321,165.8399963,256.6599943,59.4232385,334.3705027
708,240.0387446,328.4754252,141.8141562,190.6499957,339.0499924,98.22458846,381.8529008
709,258.5281192,362.4556416,142.6489562,209.2899953,367.5599918,115.879163,401.1770754
710,262.5537441,362.4556416,142.9220682,219.4499951,318.8499929,119.6316759,405.4758124
711,233.8906198,467.2279755,142.2379583,182.7499959,285.7299936,91.65266146,376.1285781
712,206.2981204,472.8913449,141.3743281,185.0199959,244.2799945,64.92379225,347.6724485
713,207.4331204,424.752705,141.4522916,183.3499959,238.9499947,65.98082876,348.885412
714,248.0649945,281.7526277,142.0724761,214.2799952,296.3799934,105.9925183,390.1374706
715,271.6224939,229.0832922,143.7250632,223.599995,317.7899929,127.8974307,415.3475571
716,313.623118,216.907048,145.0349921,270.9499939,366.0699918,168.5881259,458.6581101
717,317.4737429,213.7921949,145.0862229,270.369994,362.1899919,172.38752,462.5599658
718,335.8106175,297.3268935,145.1090896,310.0999931,365.5599918,190.7015279,480.9197071
719,281.5587437,345.4655334,144.5375723,257.0199943,306.6099931,137.0211714,426.096316
720,285.0181186,319.9803711,144.7074962,259.6899942,320.1199928,140.3106225,429.7256148
721,280.5443687,368.119011,144.4691503,261.6899942,314.429993,136.0752184,425.013519
722,278.5462438,475.7230296,144.3033254,258.0399942,316.4599929,134.2429184,422.8495692
723,259.3537442,481.386399,142.6833522,74.20999834,318.5699929,116.670392,402.0370964
724,150.7343716,433.2477591,88.92736733,72.54999838,412.5599908,61.8070043,239.661739
725,370.6274917,273.540742,145.5929375,336.2199925,419.3999906,225.0345542,516.2204292
726,396.4024911,210.1110047,144.6698511,334.7299925,459.6099897,251.7326401,541.0723422
727,391.4281163,188.3070326,144.8854399,331.6999926,458.1199898,246.5426764,536.3135561
728,390.3231163,184.0595055,144.9334079,346.3299923,459.5099897,245.3897084,535.2565242
729,374.4806166,199.6337714,145.5122596,325.4999927,483.9599892,228.968357,519.9928762
730,315.271243,212.9426894,145.060299,291.5499935,362.0199919,170.2109439,460.331542
731,314.034368,168.4852397,145.0423402,297.7099933,329.5199926,168.9920278,459.0767081
732,296.7406184,147.8139413,144.7197795,281.8599937,324.6399927,152.0208389,441.4603979
733,267.590619,136.770371,143.3515871,256.4899943,288.3999936,124.239032,410.9422061
734,246.7868695,111.8515457,141.995061,237.8799947,260.7699942,104.7918084,388.7819305
735,231.1293698,107.3208501,142.407608,223.989995,239.9499946,88.7217618,373.5369779
736,218.3124951,180.6614839,142.0435911,209.5799953,225.179995,76.26890398,360.3560863
737,204.6112454,353.9605875,141.2466419,199.9499955,211.2399953,63.36460355,345.8578873
738,196.9318706,529.5250389,137.5073016,190.3399957,201.5899955,59.42456903,334.4391722
739,189.2193708,671.1092739,129.5044273,178.169996,205.2599954,59.71494346,318.7237981
740,176.963746,625.8023187,116.5901148,170.4699962,187.4899958,60.37363121,293.5538609
741,176.4812461,580.4953635,116.1071306,165.5299963,201.8999955,60.37411541,292.5883767
742,176.4662461,586.1587329,116.0921603,163.3399963,204.6099954,60.37408571,292.5584064
743,180.076246,475.7230296,119.7052127,164.0099963,215.2999952,60.37103326,299.7814587
744,182.4106209,286.0001547,122.0411831,163.9999963,206.9499954,60.36943781,304.451804
745,188.3718708,336.9704793,128.4942883,161.9199964,223.019995,59.87758246,316.8661591
746,203.7668704,954.2777439,141.1826754,166.5299963,273.3299939,62.58419508,344.9495458
747,232.7643698,979.7629062,142.3248053,207.2699954,264.7499941,90.43956454,375.0891751
748,265.4693691,906.139104,143.155095,238.0799947,296.7599934,122.3142741,408.624464
749,291.2787435,883.4856264,144.711979,258.7299942,323.3799928,146.5667645,435.9907225
750,290.0887435,860.8321488,144.7340643,248.2699945,376.0199916,145.3546792,434.8228079
751,316.1812429,931.6242663,145.0710195,262.9499941,397.7999911,171.1102234,461.2522625
752,309.6731181,894.8123652,144.9605244,251.3499944,403.999991,164.7125936,454.6336425
753,325.1956177,829.6836171,144.9979228,246.1799945,403.189991,180.197695,470.1935405
754,285.1287436,809.8618242,144.7116911,224.129995,399.4099911,140.4170525,429.8404348
755,460.1374897,770.2182384,144.9250454,392.6999912,536.369988,315.2124443,605.0625351
756,417.2468657,625.8023187,144.3808639,373.3299917,480.5699893,272.8660018,561.6277296
757,384.2874914,478.5547143,145.1659822,342.6899923,427.5499904,239.1215092,529.4534737
758,371.7874917,433.2477591,145.5790639,335.4799925,407.5399909,226.2084278,517.3665556
759,346.1543673,413.4259662,145.3175634,321.1399928,368.3899918,200.8368038,491.4719307
760,354.7762421,373.7823804,145.462715,315.8299929,443.6499901,209.313527,500.2389571
761,361.1662419,342.6338487,145.577693,344.3499923,383.7799914,215.5885489,506.7439349
762,386.9906164,328.4754252,145.0708002,325.2199927,704.4399843,241.9198162,532.0614165
763,326.3137427,308.6536323,145.0078619,302.7699932,405.6299909,181.3058809,471.3216046
764,328.7762427,257.6833077,145.034197,280.7599937,504.0499887,183.7420457,473.8104396
765,338.6893674,199.3506029,145.1605672,275.9299938,476.7299893,193.5288003,483.8499346
766,383.5824914,141.3010665,145.1907957,294.7999934,528.1399882,238.3916958,528.7732871
767,386.7581164,134.7881917,145.079053,257.2099943,612.7599863,241.6790633,531.8371694
768,343.6281173,111.0020402,145.2643996,263.3999941,813.5199818,198.3637177,488.892517
769,310.4824931,107.3208501,144.9757689,242.6999946,433.8699903,165.5067241,455.458262
770,267.612494,147.2476044,143.3535886,200.3399955,387.4399913,124.2589054,410.9660826
771,236.3431197,144.6990882,142.0476079,191.8199957,384.4199914,94.29551182,378.3907276
772,188.3212458,129.9743277,128.4339821,183.8399959,196.7699956,59.88726366,316.7552279
773,173.7631211,136.2040341,113.365365,72.05999839,200.1199955,60.39775615,287.1284861
774,126.4018722,129.4079908,60.75697988,71.5999984,293.2499934,65.64489229,187.1588521
775,282.3168687,170.1842505,144.5747513,261.5999942,359.569992,137.7421174,426.8916199
776,279.6674937,174.714946,144.3963963,238.3299947,580.479987,135.2710975,424.06389
777,316.3618679,194.2535704,145.0731444,228.6599949,565.8799874,171.2887235,461.4350124
778,325.2381177,158.8575117,144.9982381,208.6599953,451.8299899,180.2398796,470.2363558
779,312.976243,147.2476044,145.0227773,197.1999956,462.0899897,167.9534657,457.9990203
780,158.6474965,106.7545132,97.42679089,146.6699967,217.4399951,61.22070556,256.0742873
781,137.3849969,74.19013914,72.52812743,134.189997,153.4599966,64.8568695,209.9131244
782,136.8087469,95.99411133,71.87339604,131.5799971,172.0799962,64.9353509,208.682143
783,135.898747,114.6832304,70.84395468,128.0799971,169.6099962,65.05479228,206.7427016
784,141.7962468,149.2297837,78.87060046,124.9199972,233.9199948,62.92564637,220.6668473
785,130.2012471,160.5565225,64.47267205,121.9199973,181.089996,65.72857504,194.6739191
786,122.1812473,112.4178826,55.9791708,118.6099973,129.2599971,66.20207647,178.1604181
787,128.7162471,110.7188718,63.02994341,116.5499974,201.0399955,65.68630372,191.7461905
788,126.1018722,136.2040341,60.41741312,118.7099973,152.3499966,65.68445907,186.5192853
789,124.8824972,144.9822566,59.03701961,115.9899974,176.829996,65.8454776,183.9195168
790,140.1506219,175.8476199,76.72930568,114.6799974,224.839995,63.42131618,216.8799276
791,117.8512474,191.1387173,51.16805896,110.7399975,149.5099967,66.6831884,169.0193063
792,110.4981225,193.1208965,43.13741699,107.8999976,118.3499974,67.36070554,153.6355395
793,108.7543726,121.7624421,41.50339201,106.5299976,111.8399975,67.25098056,150.2577646
794,110.1149975,114.4000619,42.70457029,106.3099976,117.9999974,67.41042725,152.8195678
795,109.3306226,173.2991036,41.78844467,104.0199977,126.5599972,67.54217789,151.1190672
796,111.9874975,139.8852242,44.82007146,107.0699976,125.9299972,67.16742604,156.807569
797,107.0856226,101.9406492,40.90271547,105.6599976,108.1999976,66.18290713,147.9883381
798,108.0481226,82.96836171,41.24628186,106.7599976,111.9799975,66.80184072,149.2944044
799,107.5718726,100.8079753,41.07632712,106.4799976,108.7499976,66.49554548,148.6481997
800,111.7843725,263.0635086,44.59056795,108.7999976,122.9499973,67.19380455,156.3749404
801,114.8343724,268.4437096,47.89958745,108.0499976,161.4199964,66.93478498,162.7339599
802,116.2318724,250.037759,49.41230088,109.6099976,152.7399966,66.81957152,165.6441733
803,131.0012471,319.9803711,65.2751255,108.1399976,240.7199946,65.72612157,196.2763726
804,201.2187455,302.9902629,139.8993695,106.8699976,372.8099917,61.31937602,341.118115
805,183.6774959,260.7981609,123.3118629,104.5399977,273.0799939,60.36563295,306.9893588
806,128.0924971,235.596167,62.4240163,99.72999777,226.1899949,65.66848084,190.5165134
807,152.3499966,145.8317621,90.69209456,119.0099973,213.9799952,61.65790203,243.0420912
808,124.7881222,137.336708,58.9301917,108.0599976,179.029996,65.85793052,183.7183139
809,114.3656224,163.6713757,47.39505261,96.17999785,174.3999961,66.97056983,161.7606751
810,122.7537473,177.5466307,56.62728757,100.0799978,150.9499966,66.12645969,179.3810348
811,132.588122,117.2317466,67.02017337,127.3199972,144.2899968,65.56794867,199.6082954
812,132.633747,72.77429679,67.07278192,122.4799973,195.6899956,65.56096511,199.706529
813,137.1693719,68.52676974,72.27934211,118.6899973,247.1699945,64.89002982,209.448714
814,132.608747,91.18024734,67.0439586,116.5399974,203.9199954,65.56478843,199.6527056
815,122.5712473,99.39213297,56.42070562,112.9799975,154.4299965,66.15054164,178.9919529
816,115.7331224,121.7624421,48.8717249,110.4399975,140.2599969,66.86139751,164.6048473
817,123.8862472,111.8515457,57.9093048,108.5099976,263.9499941,65.97694243,181.795552
818,130.7231221,103.9228285,64.97961968,105.3999976,358.359992,65.7435024,195.7027418
819,107.0668726,95.14460592,40.89593634,105.1099977,110.3099975,66.17093627,147.9628089
820,113.1399975,109.8693664,46.07577413,106.0799976,138.1499969,67.06422334,159.2157716
821,108.5724976,131.1070016,41.43717721,101.6299977,153.0099966,67.13532036,150.0096748
822,102.3218727,175.8476199,39.14173424,98.94999779,106.1999976,63.18013847,141.463607
823,97.91062281,140.7347296,37.48375267,96.57999784,99.02999779,60.42687014,135.3943755
824,96.61999784,117.2317466,36.99740633,95.53999786,98.00999781,59.62259151,133.6174042
825,99.71499777,72.20795985,38.16366076,98.74999779,101.4299977,61.55133701,137.8786585
826,100.4587478,97.12678521,38.44390154,98.11999781,105.5799976,62.01484622,138.9026493
827,111.9818725,210.6773417,44.81372416,105.3699976,124.6099972,67.16814834,156.7955967
828,112.6668725,314.3170017,45.56658164,103.1199977,129.5599971,67.10029085,158.2334541
829,105.6874976,311.485317,40.39423585,102.7799977,111.8799975,65.29326179,146.0817335
830,101.6743727,308.6536323,38.90076995,100.1399978,103.7099977,62.77360278,140.5751427
831,106.8843726,244.3743896,40.8298552,99.57999777,141.7799968,66.05451741,147.7142278
832,99.76562277,165.087218,38.18270609,98.19999781,104.3199977,61.58291668,137.9483289
833,101.8781227,218.8892273,38.97661194,98.6099978,111.6199975,62.90151078,140.8547347
834,106.5787476,239.5605256,40.71924359,99.12999778,117.3099974,65.85950403,147.2979912
835,115.0437474,214.0753633,48.12493712,100.3799978,138.4899969,66.91881031,163.1686845
836,118.8906223,171.8832613,52.30392724,111.7599975,176.0399961,66.5866951,171.1945496
837,123.3337472,101.0911438,57.28384227,114.6699974,131.8499971,66.04990498,180.6175895
838,129.7993721,118.9307574,64.08225834,128.3999971,131.6799971,65.71711376,193.8816304
839,125.8968722,129.4079908,60.18531173,124.1099972,127.6299971,65.71156045,186.0821839
840,122.0843723,96.2772798,55.86955994,120.3299973,125.2599972,66.21481233,177.9539322
841,119.1737473,121.7624421,52.61333063,117.6199974,121.3299973,66.5604167,171.787078
842,117.7749974,76.17231843,51.08484149,114.6699974,145.0399968,66.69015588,168.8598389
843,117.5674974,71.92479138,50.85993052,113.9699975,141.5299968,66.70756686,168.4274279
844,124.0787472,102.7901546,58.12718987,111.9899975,165.2199963,65.95155735,182.2059371
845,123.4324972,87.21588876,57.39563972,108.3299976,227.7799949,66.03685752,180.828137
846,129.7124971,70.50894903,63.99787903,106.0799976,210.8399953,65.71461807,193.7103761
847,182.7699959,75.03964455,122.4015945,103.8199977,429.8899904,60.3684014,305.1715904
848,121.9943723,114.1168934,55.76763302,101.6199977,170.0699962,66.22673925,177.7620053
849,109.1512476,112.1347141,41.64787874,98.77999779,157.0199965,67.50336882,150.7991263
850,99.74999777,101.6574807,38.17684203,96.70999784,114.9799974,61.57315574,137.9268398
851,96.35624785,102.2238177,36.89801216,95.80999786,97.03999783,59.45823569,133.25426
852,96.44999784,94.01193204,36.93331301,95.57999786,97.32999782,59.51668483,133.3833109
853,95.28374787,75.32281302,36.49386883,93.8999979,96.27999785,58.78987904,131.7776167
