,Modelflow,Obsflow,Error,NWM_min,NWM_max,ML_1min,ML_1max
636,98.3618728,157.4416693,48.52458388,92.72999793,105.2399976,49.83728893,146.8864567
637,105.3112476,122.6119475,53.2265681,101.2399977,114.7699974,52.08467954,158.5378157
638,108.7299976,127.70898,55.45930922,100.5899978,125.4499972,53.27068835,164.1893068
639,109.2249976,167.3525658,55.7718794,104.3399977,122.4099973,53.45311815,164.996877
640,108.8893726,183.776337,55.55876851,105.2999976,112.7299975,53.33060406,164.4481411
641,130.0399971,168.7684081,68.26646477,114.2699974,141.5299968,61.77353232,198.3064619
642,137.3249969,204.1644669,71.10863566,129.4499971,143.5999968,66.21636127,208.4336326
643,137.0774969,243.8080527,70.89733779,130.6899971,142.2299968,66.18015914,207.9748347
644,132.048122,182.0773262,68.87848556,128.4499971,134.559997,63.16963649,200.9266076
645,133.389372,308.6536323,69.28005844,127.8699971,152.3799966,64.10931357,202.6694305
646,149.7306217,455.9012367,82.91524857,143.5499968,164.3899963,66.81537308,232.6458702
647,148.9593717,447.4061826,82.14583397,143.5699968,161.7099964,66.8135377,231.1052056
648,149.3924967,390.7724886,82.57558584,141.0899968,165.5099963,66.81691082,231.9680825
649,144.7387468,325.6437405,78.14506173,137.2099969,166.2099963,66.59368503,222.8838085
650,145.5843717,311.485317,78.94665152,137.3399969,168.6999962,66.63772023,224.5310233
651,143.9924968,213.5090264,77.43768752,133.209997,158.8799964,66.55480927,221.4301843
652,146.5118717,163.9545441,79.82581407,131.4999971,183.0199959,66.68605766,226.3376858
653,143.5518718,202.4654561,77.02000648,128.7099971,177.039996,66.53186531,220.5718783
654,138.1981219,190.8555488,71.85402513,131.2899971,147.9199967,66.34409679,210.052147
655,165.9449963,201.3327822,100.1790783,135.019997,194.5999957,65.76591801,266.1240746
656,192.3224957,396.435858,127.5069612,183.6999959,207.3999954,64.81553447,319.8294569
657,187.3262458,433.2477591,122.0786226,176.879996,216.5799952,65.24762323,309.4048684
658,186.7024958,314.3170017,121.3980222,177.429996,225.169995,65.30447365,308.100518
659,188.8487458,193.1208965,123.7431777,175.2099961,215.4199952,65.10556813,312.5919234
660,193.7106207,224.2694282,129.0017021,174.4899961,284.4299936,64.7089186,322.7123227
661,186.8381208,261.3644978,121.5459156,166.6599963,244.4799945,65.29220522,308.3840364
662,178.416246,252.8694437,112.2543067,160.7199964,212.8099952,66.16193934,290.6705527
663,187.5262458,175.5644514,122.2968572,158.5399965,221.969995,65.22938857,309.823103
664,190.2706207,178.962473,125.297457,160.6399964,242.6099946,64.97316377,315.5680777
665,195.5974956,253.1526122,131.0285878,165.4799963,229.9599949,64.56890781,326.6260834
666,217.7643701,244.6575581,152.7772981,211.8099953,227.6599949,64.98707204,370.5416682
667,219.3737451,214.9248687,153.9394844,210.3199953,231.3399948,65.43426074,373.3132295
668,228.6443699,203.031793,162.7294648,206.9099954,256.0599943,65.91490512,391.3738347
669,231.3512448,197.3684236,165.1306218,205.6499954,288.9399935,66.22062304,396.4818666
670,218.5699951,195.9525812,153.3786875,76.32999829,260.3699942,65.19130761,371.9486826
671,181.4449959,199.0674344,115.441103,73.14999836,246.6799945,66.00389296,296.8860989
672,198.2418706,124.5941268,133.875221,185.7199958,213.6999952,64.36664955,332.1170916
673,196.6499956,131.3901701,132.1673316,184.1799959,210.8599953,64.48266403,328.8173272
674,210.1512453,158.2911747,145.5747592,205.6799954,220.7099951,64.57648606,355.7260045
675,209.3031203,151.7782999,144.5133621,199.7799955,218.3399951,64.78975827,353.8164824
676,208.4256203,153.4773107,143.7018126,199.5299955,221.549995,64.72380772,352.127433
677,204.1468704,154.6099846,139.7447312,194.6799956,215.8599952,64.40213925,343.8916016
678,196.9237456,131.3901701,132.4635708,189.9799958,210.0399953,64.46017477,329.3873164
679,187.0856208,97.69312215,121.8159842,179.499996,193.7999957,65.26963657,308.9016051
680,180.700621,106.4713447,114.6512482,176.4499961,187.5799958,66.0493728,295.3518691
681,178.176871,158.0080063,112.0615983,171.4499962,183.9099959,66.11527272,290.2384693
682,174.8906211,156.3089954,109.3622896,167.9299962,187.2399958,65.52833148,284.2529107
683,171.8518712,119.7802628,106.261977,165.6199963,177.949996,65.5898942,278.1138481
684,169.3874962,90.89707887,103.7578237,163.8899963,178.109996,65.62967251,273.1453199
685,171.1537462,92.87925816,105.5512235,161.0599964,230.0199949,65.60252272,276.7049696
686,171.7731212,90.89707887,106.1816144,162.0299964,208.9399953,65.59150676,277.9547356
687,171.0362462,88.34856264,105.4319271,154.4599965,203.0499955,65.60431903,276.4681733
688,184.2362459,168.7684081,118.6102968,159.6499964,252.9299943,65.62594904,302.8465427
689,192.8518707,286.0001547,128.0769706,159.6699964,227.8999949,64.77490011,320.9288413
690,181.8281209,288.8318394,115.8476317,156.7999965,212.8199952,65.98048924,297.6757526
691,166.1568713,302.9902629,100.3995338,154.4899965,186.9999958,65.75733748,266.5564051
692,177.358121,275.2397528,111.402432,152.4799966,205.3399954,65.95568901,288.7605531
693,182.8131209,164.8040495,116.9745994,166.2299963,221.879995,65.83852155,299.7877203
694,165.6218713,168.7684081,99.84291822,154.5099965,186.1999958,65.77895308,265.4647895
695,170.3231212,206.1466462,104.7078279,154.9399965,185.3099959,65.61529333,275.0309491
696,164.0393713,182.3604947,98.1965071,146.2799967,192.9199957,65.84286424,262.2358784
697,168.4699962,148.9466152,102.8060648,136.289997,199.2999955,65.66393145,271.276061
698,187.5168708,142.1505719,122.2866577,156.3299965,215.5099952,65.23021312,309.8035285
699,190.3406207,140.7347296,125.3728431,180.829996,205.3599954,64.9677776,315.7134639
700,188.3937458,136.4872025,123.2449353,175.9899961,205.3999954,65.14881051,311.6386811
701,202.0724955,152.9109738,137.8262293,175.5899961,241.7499946,64.24626615,339.8987248
702,211.8362453,158.5743432,147.5746518,189.5499958,228.3599949,64.26159343,359.4108971
703,190.3212457,157.7248378,125.3519917,171.7599962,206.8299954,64.96925409,315.6732374
704,211.1649953,174.714946,146.7957574,173.8099961,233.8399948,64.36923787,357.9607527
705,195.9718706,221.720912,131.4336497,174.7699961,221.479995,64.53822096,327.4055203
706,204.2749954,288.8318394,139.863205,168.2499962,238.6799947,64.41179048,344.1382004
707,196.8968706,294.4952088,132.4344528,165.8399963,256.6599943,64.46241783,329.3313234
708,240.0387446,328.4754252,172.767697,190.6499957,339.0499924,67.27104766,412.8064416
709,258.5281192,362.4556416,189.0880138,209.2899953,367.5599918,69.44010545,447.616133
710,262.5537441,362.4556416,192.6549762,219.4499951,318.8499929,69.89876788,455.2087204
711,233.8906198,467.2279755,167.3843241,182.7499959,285.7299936,66.5062957,401.2749438
712,206.2981204,472.8913449,141.734246,185.0199959,244.2799945,64.56387437,348.0323664
713,207.4331204,424.752705,142.7839494,183.3499959,238.9499947,64.64917099,350.2170697
714,248.0649945,281.7526277,179.756484,214.2799952,296.3799934,68.30851042,427.8214785
715,271.6224939,229.0832922,199.3387091,223.599995,317.7899929,72.28378481,470.961203
716,313.623118,216.907048,212.7697575,270.9499939,366.0699918,100.8533605,526.3928755
717,317.4737429,213.7921949,212.5417072,270.369994,362.1899919,104.9320357,530.0154501
718,335.8106175,297.3268935,211.6574311,310.0999931,365.5599918,124.1531864,547.4680486
719,281.5587437,345.4655334,204.9001217,257.0199943,306.6099931,76.65862202,486.4588654
720,285.0181186,319.9803711,206.5487605,259.6899942,320.1199928,78.4693581,491.5668792
721,280.5443687,368.119011,204.4046074,261.6899942,314.429993,76.13976131,484.9489761
722,278.5462438,475.7230296,203.3039749,258.0399942,316.4599929,75.24226891,481.8502186
723,259.3537442,481.386399,189.8187208,74.20999834,318.5699929,69.53502339,449.172465
724,150.7343716,433.2477591,83.92368764,72.54999838,412.5599908,66.81068399,234.6580593
725,370.6274917,273.540742,210.3351504,336.2199925,419.3999906,160.2923414,580.9626421
726,396.4024911,210.1110047,202.6063341,334.7299925,459.6099897,193.796157,599.0088252
727,391.4281163,188.3070326,204.3714726,331.6999926,458.1199898,187.0566437,595.7995888
728,390.3231163,184.0595055,204.7689945,346.3299923,459.5099897,185.5541218,595.0921107
729,374.4806166,199.6337714,210.1395631,325.4999927,483.9599892,164.3410535,584.6201797
730,315.271243,212.9426894,212.674973,291.5499935,362.0199919,102.5962699,527.946216
731,314.034368,168.4852397,212.7460957,297.7099933,329.5199926,101.2882723,526.7804636
732,296.7406184,147.8139413,211.4746755,281.8599937,324.6399927,85.26594283,508.2152939
733,267.590619,136.770371,196.8307173,256.4899943,288.3999936,70.75990169,464.4213363
734,246.7868695,111.8515457,178.6116809,237.8799947,260.7699942,68.17518862,425.3985503
735,231.1293698,107.3208501,164.9317169,223.989995,239.9499946,66.19765291,396.0610868
736,218.3124951,180.6614839,153.197673,209.5799953,225.179995,65.11482216,371.5101681
737,204.6112454,353.9605875,140.1741815,199.9499955,211.2399953,64.43706397,344.7854269
738,196.9318706,529.5250389,132.4723172,190.3399957,201.5899955,64.45955338,329.4041878
739,189.2193708,671.1092739,124.1494322,178.169996,205.2599954,65.06993859,313.368803
740,176.963746,625.8023187,111.0824692,170.4699962,187.4899958,65.88127682,288.0462153
741,176.4812461,580.4953635,110.6838164,165.5299963,201.8999955,65.79742968,287.1650624
742,176.4662461,586.1587329,110.6714234,163.3399963,204.6099954,65.79482268,287.1376694
743,180.076246,475.7230296,113.9909372,164.0099963,215.2999952,66.0853088,294.0671831
744,182.4106209,286.0001547,116.5119594,163.9999963,206.9499954,65.89866149,298.9225804
745,188.3718708,336.9704793,123.2209855,161.9199964,223.019995,65.15088526,311.5928563
746,203.7668704,954.2777439,139.3932718,166.5299963,273.3299939,64.37359864,343.1601422
747,232.7643698,979.7629062,166.38592,207.2699954,264.7499941,66.37844975,399.1502898
748,265.4693691,906.139104,195.2562582,238.0799947,296.7599934,70.21311082,460.7256273
749,291.2787435,883.4856264,209.2475826,258.7299942,323.3799928,82.03116093,500.526326
750,290.0887435,860.8321488,208.7354803,248.2699945,376.0199916,81.35326321,498.8242238
751,316.1812429,931.6242663,212.6222891,262.9499941,397.7999911,103.5589539,528.803532
752,309.6731181,894.8123652,212.9969031,251.3499944,403.999991,96.67621502,522.6700211
753,325.1956177,829.6836171,212.0089865,246.1799945,403.189991,113.1866313,537.2046042
754,285.1287436,809.8618242,206.6005123,224.129995,399.4099911,78.52823136,491.7292559
755,460.1374897,770.2182384,183.9216417,392.6999912,536.369988,276.215848,644.0591314
756,417.2468657,625.8023187,194.6154416,373.3299917,480.5699893,222.6314241,611.8623072
757,384.2874914,478.5547143,206.9929069,342.6899923,427.5499904,177.2945845,591.2803983
758,371.7874917,433.2477591,210.2762836,335.4799925,407.5399909,161.5112081,582.0637753
759,346.1543673,413.4259662,211.7043847,321.1399928,368.3899918,134.4499826,557.8587519
760,354.7762421,373.7823804,211.4576077,315.8299929,443.6499901,143.3186343,566.2338498
761,361.1662419,342.6338487,210.8289647,344.3499923,383.7799914,150.3372772,571.9952066
762,386.9906164,328.4754252,205.9842074,325.2199927,704.4399843,181.006409,592.9748237
763,326.3137427,308.6536323,211.9320238,302.7699932,405.6299909,114.3817189,538.2457665
764,328.7762427,257.6833077,211.7621547,280.7599937,504.0499887,117.014088,540.5383973
765,338.6893674,199.3506029,211.6885507,275.9299938,476.7299893,127.0008167,550.3779181
766,383.5824914,141.3010665,207.2712284,294.7999934,528.1399882,176.311263,590.8537199
767,386.7581164,134.7881917,206.0699713,257.2099943,612.7599863,180.688145,592.8280877
768,343.6281173,111.0020402,211.7028219,263.3999941,813.5199818,131.9252955,555.3309392
769,310.4824931,107.3208501,212.9503745,242.6999946,433.8699903,97.53211858,523.4328675
770,267.612494,147.2476044,196.8446869,200.3399955,387.4399913,70.76780715,464.4571809
771,236.3431197,144.6990882,169.5294642,191.8199957,384.4199914,66.81365547,405.872584
772,188.3212458,129.9743277,123.165642,183.8399959,196.7699956,65.15560377,311.4868878
773,173.7631211,136.2040341,108.212133,72.05999839,200.1199955,65.55098807,281.9752542
774,126.4018722,129.4079908,67.0111528,71.5999984,293.2499934,59.39071937,193.413025
775,282.3168687,170.1842505,205.2704859,261.5999942,359.569992,77.04638281,487.5873546
776,279.6674937,174.714946,203.9573628,238.3299947,580.479987,75.71013098,483.6248565
777,316.3618679,194.2535704,212.6117742,228.6599949,565.8799874,103.7500937,528.9736421
778,325.2381177,158.8575117,212.0060527,208.6599953,451.8299899,113.232065,537.2441705
779,312.976243,147.2476044,212.8069776,197.1999956,462.0899897,100.1692654,525.7832206
780,158.6474965,106.7545132,92.39131302,146.6699967,217.4399951,66.25618344,251.0388095
781,137.3849969,74.19013914,71.15983903,134.189997,153.4599966,66.2251579,208.544836
782,136.8087469,95.99411133,70.66788912,131.5799971,172.0799962,66.14085782,207.4766361
783,135.898747,114.6832304,70.07226437,128.0799971,169.6099962,65.82648259,205.9710113
784,141.7962468,149.2297837,75.31252831,124.9199972,233.9199948,66.48371852,217.1087751
785,130.2012471,160.5565225,68.32086235,121.9199973,181.089996,61.88038474,198.5221094
786,122.1812473,112.4178826,64.30773824,118.6099973,129.2599971,57.87350902,186.4889855
787,128.7162471,110.7188718,67.81242728,116.5499974,201.0399955,60.90381984,196.5286744
788,126.1018722,136.2040341,66.90671712,118.7099973,152.3499966,59.19515506,193.0085893
789,124.8824972,144.9822566,66.14848912,115.9899974,176.829996,58.73400809,191.0309863
790,140.1506219,175.8476199,73.60870361,114.6799974,224.839995,66.54191825,213.7593255
791,117.8512474,191.1387173,61.36983693,110.7399975,149.5099967,56.48141044,179.2210843
792,110.4981225,193.1208965,56.59549624,107.8999976,118.3499974,53.90262629,167.0936188
793,108.7543726,121.7624421,55.47454685,106.5299976,111.8399975,53.27982572,164.2289194
794,110.1149975,114.4000619,56.34762943,106.3099976,117.9999974,53.76736811,166.462627
795,109.3306226,173.2991036,55.84018484,104.0199977,126.5599972,53.49043772,165.1708074
796,111.9874975,139.8852242,57.51727343,107.0699976,125.9299972,54.47022407,169.5047709
797,107.0856226,101.9406492,54.391976,105.6599976,108.1999976,52.69364661,161.4775986
798,108.0481226,82.96836171,55.0225623,106.7599976,111.9799975,53.02556029,163.0706849
799,107.5718726,100.8079753,54.71056104,106.4799976,108.7499976,52.86131156,162.2824336
800,111.7843725,263.0635086,57.39668161,108.7999976,122.9499973,54.38769089,169.1810541
801,114.8343724,268.4437096,59.33323145,108.0499976,161.4199964,55.50114098,174.1676039
802,116.2318724,250.037759,60.27187765,109.6099976,152.7399966,55.95999476,176.50375
803,131.0012471,319.9803711,68.56506199,108.1399976,240.7199946,62.43618509,199.5663091
804,201.2187455,302.9902629,137.036683,106.8699976,372.8099917,64.18206254,338.2554285
805,183.6774959,260.7981609,117.9680818,104.5399977,273.0799939,65.70941406,301.6455777
806,128.0924971,235.596167,67.59827107,99.72999777,226.1899949,60.49422606,195.6907682
807,152.3499966,145.8317621,85.54854125,119.0099973,213.9799952,66.80145535,237.8985378
808,124.7881222,137.336708,66.08417988,108.0599976,179.029996,58.70394233,190.8723021
809,114.3656224,163.6713757,59.02989089,96.17999785,174.3999961,55.33573155,173.3955133
810,122.7537473,177.5466307,64.69776809,100.0799978,150.9499966,58.05597916,187.4515153
811,132.588122,117.2317466,69.04014975,127.3199972,144.2899968,63.54797229,201.6282718
812,132.633747,72.77429679,69.05381769,122.4799973,195.6899956,63.57992935,201.6875647
813,137.1693719,68.52676974,70.97576052,118.6899973,247.1699945,66.19361141,208.1451325
814,132.608747,91.18024734,69.04633939,116.5399974,203.9199954,63.56240764,201.6550864
815,122.5712473,99.39213297,64.57337886,112.9799975,154.4299965,57.9978684,187.1446261
816,115.7331224,121.7624421,59.93372977,110.4399975,140.2599969,55.79939265,175.6668522
817,123.8862472,111.8515457,65.46955436,108.5099976,263.9499941,58.41669287,189.3558016
818,130.7231221,103.9228285,68.48180681,105.3999976,358.359992,62.24131526,199.2049289
819,107.0668726,95.14460592,54.37972009,105.1099977,110.3099975,52.68715252,161.4465927
820,113.1399975,109.8693664,58.23843211,106.0799976,138.1499969,54.90156536,171.3784296
821,108.5724976,131.1070016,55.36070675,101.6299977,153.0099966,53.21179083,163.9332043
822,102.3218727,175.8476199,51.25616029,98.94999779,106.1999976,51.06571242,153.578033
823,97.91062281,140.7347296,48.18919495,96.57999784,99.02999779,49.72142786,146.0998178
824,96.61999784,117.2317466,47.21478865,95.53999786,98.00999781,49.40520919,143.8347865
825,99.71499777,72.20795985,49.52721715,98.74999779,101.4299977,50.18778062,149.2422149
826,100.4587478,97.12678521,50.0206545,98.11999781,105.5799976,50.43809326,150.4794023
827,111.9818725,210.6773417,57.51388729,105.3699976,124.6099972,54.46798521,169.4957598
828,112.6668725,314.3170017,57.93778539,103.1199977,129.5599971,54.72908709,170.6046579
829,105.6874976,311.485317,53.47457886,102.7799977,111.8799975,52.21291878,159.1620765
830,101.6743727,308.6536323,50.82712814,100.1399978,103.7099977,50.84724459,152.5015009
831,106.8843726,244.3743896,54.26012903,99.57999777,141.7799968,52.62424358,161.1445016
832,99.76562277,165.087218,49.56058159,98.19999781,104.3199977,50.20504118,149.3262044
833,101.8781227,218.8892273,50.96231669,98.6099978,111.6199975,50.91580603,152.8404394
834,106.5787476,239.5605256,54.05990809,99.12999778,117.3099974,52.51883953,160.6386557
835,115.0437474,214.0753633,59.46841657,100.3799978,138.4899969,55.57533086,174.512164
836,118.8906223,171.8832613,62.07454473,111.7599975,176.0399961,56.81607761,180.9651671
837,123.3337472,101.0911438,65.09304166,114.6699974,131.8499971,58.24070558,188.4267889
838,129.7993721,118.9307574,68.18398416,128.3999971,131.6799971,61.61538794,197.9833563
839,125.8968722,129.4079908,66.83534771,124.1099972,127.6299971,59.06152447,192.7322199
840,122.0843723,96.2772798,64.24201697,120.3299973,125.2599972,57.8423553,186.3263892
841,119.1737473,121.7624421,62.26667047,117.6199974,121.3299973,56.90707687,181.4404178
842,117.7749974,76.17231843,61.31815374,114.6699974,145.0399968,56.45684363,179.0931511
843,117.5674974,71.92479138,61.17744386,113.9699975,141.5299968,56.39005351,178.7449412
844,124.0787472,102.7901546,65.60072958,111.9899975,165.2199963,58.47801764,189.6794768
845,123.4324972,87.21588876,65.16031206,108.3299976,227.7799949,58.27218518,188.5928093
846,129.7124971,70.50894903,68.15420806,106.0799976,210.8399953,61.55828904,197.8667052
847,182.7699959,75.03964455,116.9250274,103.8199977,429.8899904,65.84496854,299.6950233
848,121.9943723,114.1168934,64.18094307,101.6199977,170.0699962,57.8134292,186.1753153
849,109.1512476,112.1347141,55.72415128,98.77999779,157.0199965,53.42709628,164.8753988
850,99.74999777,101.6574807,49.55028266,96.70999784,114.9799974,50.19971511,149.3002804
851,96.35624785,102.2238177,47.01481789,95.80999786,97.03999783,49.34142995,143.3710657
852,96.44999784,94.01193204,47.08591312,95.57999786,97.32999782,49.36408472,143.535911
853,95.28374787,75.32281302,46.20163709,93.8999979,96.27999785,49.08211078,141.485385
